三月销售汇总表-店铺,三月销售汇总表-分类,三月销售汇总表-货品名称,三月销售汇总表-发货总量,三月销售汇总表-退货总量,三月销售汇总表-实际销售量,三月销售汇总表-发货总金额,三月销售汇总表-货品总成本,三月销售汇总表-货品总利润,三月销售汇总表-退货总金额,三月销售汇总表-退货总成本,三月销售汇总表-实际销售额,三月销售汇总表-实际总成本,三月销售汇总表-实际总利润,三月销售汇总表-赠品数量,快递费总金额
巧渔夫旗舰店,钩,飞磕大炮钩号9#线号2.0/2.5,1,0,1,0,19,(19),0,0,0,19,(19),1.0,
巧渔夫旗舰店,钩,飞磕大炮钩号10#线号1.0/1.2,4,1,3,0,77,(77),0,19,0,58,(58),4.0,
巧渔夫旗舰店,钩,飞磕大炮钩号10#线号1.2/1.5,3,0,3,0,58,(58),0,0,0,58,(58),3.0,
巧渔夫旗舰店,钩,飞磕大炮钩号10#线号2.0/2.5,2,1,1,0,38,(38),0,19,0,19,(19),2.0,
巧渔夫旗舰店,钩,飞磕大炮钩号11#线号2.0/2.5,2,0,2,50,38,12,0,0,50,38,12,1.0,
巧渔夫旗舰店,线下配节,青龙令5.5K 5.4/6.3-2A,2,0,2,0,0,0,0,0,0,0,0,2.0,
巧渔夫旗舰店,线下配节,青龙令3.5K 9.0-8A,1,0,1,15,0,15,0,0,15,0,15,0.0,
巧渔夫旗舰店,线下配节,青龙令7.5K 540-1A,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线下配节,青龙令7.5K 450-1A,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,无,帽子-第九款浅灰迷彩F,515,35,480,521,10300,(9779),79,700,442,9600,(9158),498.0,
巧渔夫旗舰店,线下鱼竿,魁战尊享鲢鳙7.2,1,1,0,1075,280,795,1075,280,0,0,0,0.0,
巧渔夫旗舰店,线下鱼竿,青龙令3.5K7.5m,1,0,1,1367,320,1047,0,0,1367,320,1047,0.0,
巧渔夫旗舰店,线下配节,魁战粹 全能7.2/8.1-6A,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线下配节,魁战粹 全能5.4/8.1-3A,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线下配节,魁战粹 全能5.4/8.1-1A,3,0,3,30,0,30,0,0,30,0,30,1.0,
巧渔夫旗舰店,线下鱼竿,魁战粹全能5.4,1,0,1,559,190,369,0,0,559,190,369,0.0,
巧渔夫旗舰店,线下配节,魁战悍5.5H 5.4-1A,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线下配节,魁战悍5.5H 3.9-1A,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线下鱼竿,魁战悍5.5H5.4,1,0,1,738,230,508,0,0,738,230,508,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍5.5H4.8,1,0,1,592,205,387,0,0,592,205,387,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍5.5H4.5,1,1,0,547,185,362,547,185,0,0,0,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍5.5H3.9,3,1,2,1438,495,943,528,165,910,330,580,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍5.5H3.6,1,1,0,392,145,247,392,145,0,0,0,0.0,
巧渔夫旗舰店,线下配节,魁战悍6.5H 6.3-2A,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线下配节,魁战悍6.5H 6.3-1A,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线下配节,魁战悍6.5H 3.6/4.5-2A,2,0,2,111,0,111,0,0,111,0,111,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍6.5H5.7,1,0,1,918,275,643,0,0,918,275,643,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍6.5H4.5,6,0,6,3742,1260,2482,0,0,3742,1260,2482,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍6.5H3.9,1,1,0,578,190,388,578,190,0,0,0,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍6.5H3.6,3,2,1,1374,510,864,926,340,448,170,278,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍6.5H3.0,2,0,2,722,308,414,0,0,722,308,414,0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍8H3.9,1,0,1,15,210,(195),0,0,15,210,(195),0.0,
巧渔夫旗舰店,线下鱼竿,魁战悍8H3.6,2,0,2,1117,380,737,0,0,1117,380,737,0.0,
巧渔夫旗舰店,线下赠品,鱼护40*2.5竞技,5,1,4,774,381,393,258,76,516,305,211,2.0,
巧渔夫旗舰店,前、后堵,发光尾丝电池-小号（轻量36-63、经典36-54）,12,0,12,16,12,4,0,0,16,12,4,7.0,
巧渔夫旗舰店,前、后堵,发光尾丝电池-中号（轻量72、经典63-81）,7,0,7,1,5,(4),0,0,1,5,(4),2.0,
巧渔夫旗舰店,鱼漂,电子漂-惊峰（银字)QB-001,20,1,19,369,240,129,30,12,339,228,111,7.0,
巧渔夫旗舰店,鱼漂,电子漂-惊峰（银字)QB-002,14,0,14,120,168,(48),0,0,120,168,(48),9.0,
巧渔夫旗舰店,鱼漂,电子漂-惊峰（银字)QB-003,10,0,10,174,120,54,0,0,174,120,54,4.0,
巧渔夫旗舰店,装备,电子漂-惊峰（银字)QB-004,12,3,9,154,144,10,30,36,125,108,17,5.0,
巧渔夫旗舰店,鱼漂,电子漂-惊峰（金字)QA-001,4,0,4,210,120,90,0,0,210,120,90,1.0,
巧渔夫旗舰店,鱼漂,电子漂-惊峰（金字)QA-002,1,0,1,70,30,40,0,0,70,30,40,0.0,
巧渔夫旗舰店,鱼漂,电子漂-惊峰（金字)QA-003,3,0,3,0,90,(90),0,0,0,90,(90),3.0,
巧渔夫旗舰店,鱼漂,电子漂-惊峰（金字)QA-004,2,0,2,140,60,80,0,0,140,60,80,0.0,
巧渔夫旗舰店,无,帽子-第九款深灰迷彩F,1549,200,1349,696,30980,(30284),30,4000,667,26980,(26313),1530.0,
巧渔夫旗舰店,线下鱼竿,青龙令12K5.4m,1,0,1,855,225,630,0,0,855,225,630,0.0,
巧渔夫旗舰店,线下鱼竿,青龙令12K6.3m,1,0,1,1035,265,770,0,0,1035,265,770,0.0,
巧渔夫旗舰店,装备,新款缠把带1.5M（绿）,242,13,229,631,1208,(577),0,66,631,1143,(512),160.0,
巧渔夫旗舰店,装备,新款缠把带2.0M（绿）,495,39,456,648,2921,(2273),0,230,648,2690,(2043),420.0,
巧渔夫旗舰店,装备,新款缠把带1.5M（粉）,112,4,108,424,556,(132),0,20,424,536,(112),50.0,
巧渔夫旗舰店,装备,新款缠把带2.0M（粉）,1153,101,1052,932,6801,(5869),0,596,932,6205,(5273),1042.0,
巧渔夫旗舰店,装备,新款缠把带1.5M（橙）,3807,342,3465,461,18629,(18168),44,1674,418,16955,(16537),3467.0,
巧渔夫旗舰店,装备,新款缠把带2.0M（橙）,170,12,158,505,1006,(501),0,71,505,935,(430),119.0,
巧渔夫旗舰店,装备,打窝勺80cm（粉）,667,3,664,0,14985,(14985),0,64,0,14921,(14921),106.0,
巧渔夫旗舰店,装备,打窝勺100cm（粉）,202,0,202,0,3531,(3531),0,0,0,3531,(3531),1.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H3.6m,52,3,49,15054,7020,8034,889,405,14165,6615,7550,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H3.9m,62,6,56,20457,8993,11464,2016,870,18441,8122,10319,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H4.5m,104,17,87,38336,17160,21176,6469,2805,31867,14355,17512,1.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H4.8m,18,2,16,7237,3060,4177,820,340,6417,2720,3697,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H5.4m,52,2,50,22777,9620,13157,898,370,21879,9250,12629,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H5.7m,9,3,6,4153,1665,2488,1459,555,2694,1110,1584,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H6.3m,24,3,21,12263,5160,7103,1541,645,10722,4515,6207,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H7.2m,19,3,16,11188,4845,6343,1759,765,9429,4080,5349,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H3.6m,85,8,77,25976,11475,14501,2515,1080,23461,10395,13066,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H3.9m,72,10,62,25005,10440,14565,3551,1450,21455,8990,12465,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H4.5m,107,9,98,41348,18725,22623,3558,1575,37790,17150,20640,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H5.4m,48,7,41,22284,8880,13404,3315,1295,18969,7585,11384,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H6.3m,34,3,31,18213,7480,10733,1634,660,16579,6820,9759,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H7.2m,35,6,29,20430,9100,11330,3668,1560,16762,7540,9222,0.0,
巧渔夫旗舰店,装备,打窝勺100cm（紫）,73,2,71,99,1276,(1178),0,35,99,1241,(1143),9.0,
巧渔夫旗舰店,装备,打窝勺80cm（紫）,114,0,114,0,1824,(1824),0,0,0,1824,(1824),52.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-1A-36/45,8,0,8,98,0,98,0,0,98,0,98,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-2A-36/45,2,0,2,15,0,15,0,0,15,0,15,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-3A-36/45,4,0,4,45,0,45,0,0,45,0,45,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-4A-45,2,0,2,0,0,0,0,0,0,0,0,2.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-1A-39,2,0,2,23,0,23,0,0,23,0,23,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-2A-39,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-1A-48/57,5,0,5,60,0,60,0,0,60,0,60,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-2A-48/57,1,0,1,15,0,15,0,0,15,0,15,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-1A-54,3,0,3,45,0,45,0,0,45,0,45,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-2A-54,2,1,1,0,0,0,0,0,0,0,0,2.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-3A-54,2,0,2,15,0,15,0,0,15,0,15,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-1A-63/72,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-2A-63/72,2,0,2,15,0,15,0,0,15,0,15,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-4A-63/72,1,0,1,0,0,0,0,0,0,0,0,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-1A-36/45,11,0,11,90,0,90,0,0,90,0,90,3.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-2A-36/45,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-3A-36/45,3,0,3,30,0,30,0,0,30,0,30,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-1A-39,5,0,5,45,0,45,0,0,45,0,45,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-2A-39,2,0,2,30,0,30,0,0,30,0,30,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-1A-54,2,0,2,15,0,15,0,0,15,0,15,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-2A-54,2,0,2,15,0,15,0,0,15,0,15,1.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-1A-63/72,9,0,9,45,0,45,0,0,45,0,45,5.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-2A-63/72,5,0,5,25,0,25,0,0,25,0,25,3.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-4A-63/72,3,0,3,15,0,15,0,0,15,0,15,2.0,
巧渔夫旗舰店,线上鱼竿,龙战技轻量版3.9,59,3,56,7236,7690,(454),439,405,6797,7285,(488),0.0,
巧渔夫旗舰店,线上鱼竿,龙战技轻量版4.8,30,3,27,4359,5098,(739),500,510,3859,4588,(729),0.0,
巧渔夫旗舰店,线上鱼竿,龙战技轻量版5.7,29,3,26,5106,5800,(694),628,600,4478,5200,(722),0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H2.7m,31,1,30,6671,2791,3880,211,90,6460,2701,3759,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H3.0m,31,4,27,7408,2945,4463,1010,380,6398,2565,3833,1.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H3.3m,38,1,37,10252,3803,6449,285,100,9967,3702,6265,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍6.5H4.8m,9,1,8,3675,1620,2055,431,180,3244,1440,1804,0.0,
巧渔夫旗舰店,线上鱼竿,龙战悍5.5H8.1m,9,4,5,5086,2724,2362,2647,1209,2439,1515,924,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫270,7,0,7,1509,630,879,0,0,1509,630,879,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技全能5.4m（灰）,10,1,9,3847,1700,2147,414,170,3433,1530,1903,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技全能6.3m（灰）,8,2,6,3962,1560,2402,983,390,2979,1170,1809,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技全能7.2m（灰）,7,1,6,3878,1610,2268,558,230,3320,1380,1940,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技全能8.1m（灰）,5,2,3,3170,1434,1736,1263,574,1907,860,1047,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技全能9m（灰）,12,2,10,8734,3780,4954,1476,630,7258,3150,4108,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技全能10m（灰）,7,0,7,5773,2806,2967,0,0,5773,2806,2967,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技全能-1A（54/81）,4,0,4,35,0,35,0,0,35,0,35,1.0,
巧渔夫旗舰店,线上配节,配节-龙战技全能（灰）-2A（54/81）,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线上配节,配节-龙战技全能（灰）-3A（54/81）,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线上配节,配节-龙战技全能-1A（9/10）,2,0,2,0,0,0,0,0,0,0,0,2.0,
巧渔夫旗舰店,装备,多功能开饵桶19L(蓝）,96,0,96,1163,5209,(4046),0,0,1163,5209,(4046),70.0,
巧渔夫旗舰店,装备,新款开饵盆全套装（5件套）,3,1,2,180,88,92,90,29,90,59,31,1.0,
巧渔夫旗舰店,装备,新款开饵盆小套装（小小、小、中）,1,0,1,19,11,8,0,0,19,11,8,0.0,
巧渔夫旗舰店,装备,新款开饵盆大套装（中、大、特大）,4,0,4,170,96,74,0,0,170,96,74,1.0,
巧渔夫旗舰店,装备,新款开饵盆（特大-粉）,4,0,4,57,40,17,0,0,57,40,17,0.0,
巧渔夫旗舰店,装备,新款开饵盆（大-蓝）,6,0,6,75,48,27,0,0,75,48,27,1.0,
巧渔夫旗舰店,装备,新款开饵盆（中-白）,3,0,3,24,18,6,0,0,24,18,6,0.0,
巧渔夫旗舰店,装备,新款开饵盆（小-橙）,6,0,6,67,23,44,0,0,67,23,44,0.0,
巧渔夫旗舰店,装备,新款开饵盆（小小-黄）,10,0,10,68,16,53,0,0,68,16,53,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫300,6,1,5,1328,570,758,249,95,1079,475,604,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫330,7,2,5,1598,700,898,481,200,1117,500,617,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫360,9,3,6,2411,1035,1376,809,345,1602,690,912,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫390,4,2,2,1200,500,700,580,250,620,250,370,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫450,14,1,13,4075,1890,2185,320,135,3755,1755,2000,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫480,6,1,5,2220,870,1350,381,145,1839,725,1114,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲫540,9,2,7,3593,1396,2197,842,310,2751,1085,1666,0.0,
巧渔夫旗舰店,线上鱼竿,惊岸支架240,1,0,1,269,106,163,0,0,269,106,163,0.0,
巧渔夫旗舰店,线上鱼竿,惊岸支架270,1,0,1,0,115,(115),0,0,0,115,(115),1.0,
巧渔夫旗舰店,线上鱼竿,惊岸抄网210,7,0,7,720,358,362,0,0,720,358,362,1.0,
巧渔夫旗舰店,线上鱼竿,惊岸抄网240,3,1,2,379,183,196,135,61,244,122,122,0.0,
巧渔夫旗舰店,线上鱼竿,惊岸抄网270,7,1,6,709,455,253,179,65,530,390,140,2.0,
巧渔夫旗舰店,线,新款龙战线组3.6*0.8#,77,14,63,142,196,(54),29,36,113,161,(47),48.0,
巧渔夫旗舰店,线,新款龙战线组3.6*1.0#,202,4,198,298,515,(218),13,10,285,505,(220),146.0,
巧渔夫旗舰店,线,新款龙战线组3.6*1.2#,59,0,59,231,150,81,0,0,231,150,81,13.0,
巧渔夫旗舰店,线,新款龙战线组3.6*1.5#,100,2,98,298,255,44,0,5,298,249,49,40.0,
巧渔夫旗舰店,线,新款龙战线组3.6*2.0#,167,6,161,178,426,(247),0,15,178,411,(232),134.0,
巧渔夫旗舰店,线,新款龙战线组3.6*2.5#,48,2,46,69,118,(49),0,5,69,113,(44),34.0,
巧渔夫旗舰店,线,新款龙战线组3.9*0.8#,28,5,23,144,70,75,32,12,112,57,55,1.0,
巧渔夫旗舰店,线,新款龙战线组3.9*1.0#,57,6,51,271,142,129,32,15,239,127,112,10.0,
巧渔夫旗舰店,线,新款龙战线组3.9*1.2#,47,0,47,244,119,125,0,0,244,119,125,8.0,
巧渔夫旗舰店,线,新款龙战线组3.9*1.5#,87,1,86,302,216,86,0,2,302,213,88,24.0,
巧渔夫旗舰店,线,新款龙战线组3.9*2.0#,57,0,57,234,145,89,0,0,234,145,89,11.0,
巧渔夫旗舰店,线,新款龙战线组3.9*2.5#,28,0,28,53,68,(15),0,0,53,68,(15),17.0,
巧渔夫旗舰店,线,新款龙战线组4.5*0.8#,106,3,103,363,265,98,0,8,363,258,106,46.0,
巧渔夫旗舰店,线,新款龙战线组4.5*1.0#,816,17,799,555,2075,(1520),0,43,555,2032,(1477),703.0,
巧渔夫旗舰店,线,新款龙战线组4.5*1.2#,232,9,223,615,590,25,10,23,605,567,38,120.0,
巧渔夫旗舰店,线,新款龙战线组4.5*1.5#,295,6,289,980,752,228,0,15,980,737,243,93.0,
巧渔夫旗舰店,线,新款龙战线组4.5*2.0#,116,2,114,435,296,139,0,5,435,291,144,31.0,
巧渔夫旗舰店,线,新款龙战线组4.5*2.5#,36,0,36,122,87,35,0,0,122,87,35,14.0,
巧渔夫旗舰店,线,新款龙战线组4.5*3.0#,51,2,49,197,120,77,0,5,197,115,81,20.0,
巧渔夫旗舰店,线,新款龙战线组4.8*1.0#,8,2,6,0,19,(19),0,5,0,14,(14),8.0,
巧渔夫旗舰店,线,新款龙战线组4.8*1.2#,23,5,18,98,51,46,32,11,65,40,25,8.0,
巧渔夫旗舰店,线,新款龙战线组4.8*1.5#,48,6,42,101,116,(15),17,14,84,101,(17),20.0,
巧渔夫旗舰店,线,新款龙战线组4.8*2.0#,30,2,28,54,72,(18),0,5,54,67,(13),10.0,
巧渔夫旗舰店,线,新款龙战线组4.8*2.5#,10,0,10,39,23,16,0,0,39,23,16,2.0,
巧渔夫旗舰店,线,新款龙战线组4.8*3.0#,11,0,11,133,26,107,0,0,133,26,107,8.0,
巧渔夫旗舰店,线,新款龙战线组5.4*1.2#,128,7,121,525,294,231,0,16,525,278,247,44.0,
巧渔夫旗舰店,线,新款龙战线组5.4*1.5#,246,10,236,698,529,169,0,22,698,508,190,137.0,
巧渔夫旗舰店,线,新款龙战线组5.4*2.0#,261,13,248,417,557,(140),0,28,417,529,(112),171.0,
巧渔夫旗舰店,线,新款龙战线组5.4*2.5#,364,15,349,265,813,(548),0,34,265,780,(514),330.0,
巧渔夫旗舰店,线,新款龙战线组5.4*3.0#,136,2,134,264,313,(48),0,5,264,308,(44),98.0,
巧渔夫旗舰店,线,新款龙战线组5.4*4.0#,18,0,18,555,41,514,0,0,555,41,514,4.0,
巧渔夫旗舰店,线,新款龙战线组5.7*1.0#,62,4,58,204,148,55,0,10,204,139,65,25.0,
巧渔夫旗舰店,线,新款龙战线组5.7*1.2#,42,0,42,163,101,63,0,0,163,101,63,15.0,
巧渔夫旗舰店,线,新款龙战线组5.7*1.5#,35,0,35,78,81,(3),0,0,78,81,(3),12.0,
巧渔夫旗舰店,线,新款龙战线组5.7*2.0#,12,0,12,19,28,(9),0,0,19,28,(9),5.0,
巧渔夫旗舰店,线,新款龙战线组5.7*2.5#,9,0,9,19,21,(2),0,0,19,21,(2),6.0,
巧渔夫旗舰店,线,新款龙战线组5.7*3.0#,7,0,7,32,16,16,0,0,32,16,16,0.0,
巧渔夫旗舰店,线,新款龙战线组5.7*4.0#,2,0,2,153,5,148,0,0,153,5,148,0.0,
巧渔夫旗舰店,线,新款龙战线组6.3*1.0#,7,0,7,0,18,(18),0,0,0,18,(18),7.0,
巧渔夫旗舰店,线,新款龙战线组6.3*1.2#,65,3,62,375,166,210,10,8,365,158,207,19.0,
巧渔夫旗舰店,线,新款龙战线组6.3*1.5#,310,15,295,896,679,217,0,33,896,646,250,153.0,
巧渔夫旗舰店,线,新款龙战线组6.3*2.0#,180,7,173,408,393,15,0,15,408,378,30,105.0,
巧渔夫旗舰店,线,新款龙战线组6.3*2.5#,238,6,232,100,562,(462),0,14,100,548,(448),213.0,
巧渔夫旗舰店,线,新款龙战线组6.3*3.0#,200,10,190,238,471,(233),0,24,238,448,(209),154.0,
巧渔夫旗舰店,线,新款龙战线组6.3*4.0#,74,0,74,548,166,383,0,0,548,166,383,8.0,
巧渔夫旗舰店,线,新款龙战线组7.2*1.5#,4,2,2,0,10,(10),0,5,0,5,(5),4.0,
巧渔夫旗舰店,线,新款龙战线组7.2*2.0#,8,3,5,202,18,184,133,7,70,11,58,6.0,
巧渔夫旗舰店,线,新款龙战线组7.2*2.5#,206,7,199,1415,478,938,0,16,1415,461,954,128.0,
巧渔夫旗舰店,线,新款龙战线组7.2*3.0#,445,36,409,697,1028,(332),135,83,562,945,(383),379.0,
巧渔夫旗舰店,线,新款龙战线组7.2*4.0#,184,2,182,722,410,312,30,4,692,406,286,43.0,
巧渔夫旗舰店,线,新款龙战线组8.1*2.0#,134,8,126,248,318,(70),0,19,248,299,(51),89.0,
巧渔夫旗舰店,线,新款龙战线组8.1*2.5#,54,2,52,167,128,39,0,5,167,123,44,26.0,
巧渔夫旗舰店,线,新款龙战线组8.1*3.0#,123,16,107,277,280,(4),0,36,277,244,33,71.0,
巧渔夫旗舰店,线,新款龙战线组8.1*4.0#,47,8,39,247,120,127,32,20,214,99,115,13.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-2A-2.7,1,0,1,15,0,15,0,0,15,0,15,0.0,
巧渔夫旗舰店,装备,打窝勺120cm（粉）,114,17,97,90,2849,(2759),0,425,90,2424,(2334),111.0,
巧渔夫旗舰店,线上配节,配节-龙战悍5.5H-1A-8.1,1,0,1,5,0,5,0,0,5,0,5,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-1A-2.7/3.6,6,0,6,90,0,90,0,0,90,0,90,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-1A-3.0,6,0,6,15,0,15,0,0,15,0,15,2.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-1A-3.3/4.5,12,0,12,135,0,135,0,0,135,0,135,2.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-2A-3.3,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-1A-3.9,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-2A-3.9,1,0,1,15,0,15,0,0,15,0,15,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-2A-4.5,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-1A-4.8,5,0,5,0,0,0,0,0,0,0,0,5.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-2A-4.8,2,0,2,23,0,23,0,0,23,0,23,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-3A-4.8,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-1A-5.4/6.3,8,0,8,90,0,90,0,0,90,0,90,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-2A-5.4,1,0,1,5,0,5,0,0,5,0,5,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-3A-5.4,1,0,1,5,0,5,0,0,5,0,5,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技·鲫-4A-5.4,2,0,2,20,0,20,0,0,20,0,20,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-1A-4.8,1,0,1,6,0,6,0,0,6,0,6,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-2A-4.8,1,0,1,6,0,6,0,0,6,0,6,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-3A-4.8,1,0,1,6,0,6,0,0,6,0,6,0.0,
巧渔夫旗舰店,线上配节,配节-龙战悍6.5H-4A-4.8,1,0,1,6,0,6,0,0,6,0,6,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技轻量版1A-3.9/4.8,68,2,66,6081,0,6081,308,0,5774,0,5774,6.0,
巧渔夫旗舰店,线上配节,配节-龙战技轻量版2A-3.9/4.8,3,0,3,15,0,15,0,0,15,0,15,2.0,
巧渔夫旗舰店,线上配节,配节-龙战技轻量版3A-3.9/4.8,2,0,2,15,0,15,0,0,15,0,15,1.0,
巧渔夫旗舰店,线上配节,配节-龙战技轻量版1A-5.7,40,2,38,3733,0,3733,403,0,3330,0,3330,4.0,
巧渔夫旗舰店,线上配节,配节-龙战技轻量版2A-5.7,1,0,1,8,0,8,0,0,8,0,8,0.0,
巧渔夫旗舰店,线上配节,配节-龙战技轻量版4A-5.7,1,0,1,0,0,0,0,0,0,0,0,1.0,
巧渔夫旗舰店,装备,新款开饵桶（19L）草绿,3,0,3,398,226,172,0,0,398,226,172,1.0,
巧渔夫旗舰店,装备,新款开饵桶（19L）粉色,5,1,4,0,377,(377),0,75,0,301,(301),5.0,
巧渔夫旗舰店,装备,点磁盘（粉色）,7,0,7,170,117,53,0,0,170,117,53,0.0,
巧渔夫旗舰店,装备,点磁盘（黄色）,10,0,10,164,167,(3),0,0,164,167,(3),2.0,
巧渔夫旗舰店,装备,点磁盘（蒂芙尼蓝色）,25,1,24,395,419,(23),37,17,358,402,(43),5.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲇8.1m,1,0,1,388,260,128,0,0,388,260,128,0.0,
巧渔夫旗舰店,线上鱼竿,龙战技·鲇9m,2,0,2,888,580,308,0,0,888,580,308,0.0,
