日期,监测点位,二氧化硫,二氧化氮,可吸入颗粒物,一氧化碳,臭氧,细颗粒物,空气质量指数,首要污染物,AQI指数级别,AQI指数类别
2022-07-21,汉口江滩,6,39,36,20,52,26,52,O3_8h,二级,良
2022-07-21,汉口江滩,6,39,36,20,52,26,52,O3_8h,二级,良
2022-07-20,汉口江滩,6,27,19,21,26,13,27,--,一级,优
2022-07-20,汉口江滩,6,27,19,21,26,13,27,--,一级,优
2022-07-19,汉口江滩,6,27,38,21,52,20,52,O3_8h,二级,良
2022-07-19,汉口江滩,6,27,38,21,52,20,52,O3_8h,二级,良
2022-07-18,汉口江滩,6,48,43,20,117,33,117,O3_8h,三级,轻度污染
2022-07-18,汉口江滩,6,48,43,20,117,33,117,O3_8h,三级,轻度污染
2022-07-17,汉口江滩,6,24,26,17,35,16,35,--,一级,优
2022-07-17,汉口江滩,6,24,26,17,35,16,35,--,一级,优
2022-07-16,汉口江滩,6,25,40,16,63,32,63,O3_8h,二级,良
2022-07-16,汉口江滩,6,25,40,16,63,32,63,O3_8h,二级,良
2022-07-15,汉口江滩,6,44,37,16,75,26,75,O3_8h,二级,良
2022-07-15,汉口江滩,0,44,37,16,75,26,75,O3_8h,二级,良
2022-07-14,汉口江滩,7,38,33,15,75,26,75,O3_8h,二级,良
2022-07-14,汉口江滩,7,38,33,15,75,26,75,O3_8h,二级,良
2022-07-13,汉口江滩,6,28,28,14,46,20,46,--,一级,优
2022-07-13,汉口江滩,6,28,28,14,46,20,46,--,一级,优
2022-07-12,汉口江滩,6,29,26,14,44,16,44,--,一级,优
2022-07-12,汉口江滩,6,29,26,14,44,16,44,--,一级,优
2022-07-11,汉口江滩,6,24,23,14,46,16,46,--,一级,优
2022-07-11,汉口江滩,6,24,23,14,46,16,46,--,一级,优
2022-07-10,汉口江滩,6,33,24,15,46,20,46,--,一级,优
2022-07-10,汉口江滩,6,33,24,15,46,20,46,--,一级,优
2022-07-09,汉口江滩,6,38,27,18,45,20,45,--,一级,优
2022-07-09,汉口江滩,6,38,27,18,45,20,45,--,一级,优
2022-07-08,汉口江滩,6,37,17,19,39,15,39,--,一级,优
2022-07-08,汉口江滩,6,37,17,19,39,15,39,--,一级,优
2022-07-07,汉口江滩,6,42,39,25,117,26,117,O3_8h,三级,轻度污染
2022-07-07,汉口江滩,6,42,39,25,117,26,117,O3_8h,三级,轻度污染
2022-07-06,汉口江滩,6,23,19,20,43,13,43,--,一级,优
2022-07-05,汉口江滩,6,18,13,21,21,12,21,--,一级,优
2022-07-05,汉口江滩,6,18,13,21,21,12,21,--,一级,优
2022-07-04,汉口江滩,5,22,32,22,45,19,45,--,一级,优
2022-07-04,汉口江滩,5,22,32,22,45,19,45,--,一级,优
2022-07-03,汉口江滩,7,33,30,23,44,20,44,--,一级,优
2022-07-03,汉口江滩,7,33,30,23,44,20,44,--,一级,优
2022-07-02,汉口江滩,7,24,28,21,74,18,74,O3_8h,二级,良
2022-07-02,汉口江滩,7,24,28,21,74,18,74,O3_8h,二级,良
2022-07-01,汉口江滩,7,24,36,24,80,23,80,O3_8h,二级,良
2022-07-01,汉口江滩,7,24,36,24,80,23,80,O3_8h,二级,良
2022-06-30,汉口江滩,8,42,41,27,113,26,113,O3_8h,三级,轻度污染
2022-06-30,汉口江滩,8,42,41,27,113,26,113,O3_8h,三级,轻度污染
2022-06-29,汉口江滩,6,30,32,21,79,23,79,O3_8h,二级,良
2022-06-29,汉口江滩,6,30,32,21,79,22,79,O3_8h,二级,良
2022-06-28,汉口江滩,6,0,24,18,51,0,51,O3_8h,二级,良
2022-06-27,汉口江滩,6,23,25,18,43,15,43,--,一级,优
2022-06-27,汉口江滩,6,23,25,18,43,15,43,--,一级,优
2022-06-26,汉口江滩,6,27,26,18,46,16,46,--,一级,优
2022-06-26,汉口江滩,6,27,26,18,46,16,46,--,一级,优
2022-06-25,汉口江滩,6,39,38,21,47,25,47,--,一级,优
2022-06-25,汉口江滩,6,39,33,21,47,23,47,--,一级,优
2022-06-24,汉口江滩,6,35,23,20,33,19,35,--,一级,优
2022-06-24,汉口江滩,6,35,23,20,33,19,35,--,一级,优
2022-06-23,汉口江滩,6,25,30,18,47,0,47,--,一级,优
2022-06-23,汉口江滩,6,25,30,18,47,22,47,--,一级,优
2022-06-22,汉口江滩,6,24,20,18,38,15,38,--,一级,优
2022-06-22,汉口江滩,6,24,20,18,38,15,38,--,一级,优
2022-06-21,汉口江滩,6,45,28,23,33,18,45,--,一级,优
2022-06-21,汉口江滩,6,45,28,23,33,18,45,--,一级,优
2022-06-20,汉口江滩,8,19,26,23,69,23,69,O3_8h,二级,良
2022-06-20,汉口江滩,8,19,26,23,69,23,69,O3_8h,二级,良
2022-06-19,汉口江滩,6,19,19,23,23,15,23,--,一级,优
2022-06-19,汉口江滩,6,19,19,23,23,15,23,--,一级,优
2022-06-18,汉口江滩,8,27,31,22,50,29,50,--,一级,优
2022-06-18,汉口江滩,8,27,31,22,50,29,50,--,一级,优
2022-06-17,汉口江滩,8,60,33,18,91,29,91,O3_8h,二级,良
2022-06-17,汉口江滩,8,58,34,18,91,30,91,O3_8h,二级,良
2022-06-16,汉口江滩,8,48,46,20,90,36,90,O3_8h,二级,良
2022-06-16,汉口江滩,8,48,46,20,90,36,90,O3_8h,二级,良
2022-06-15,汉口江滩,7,50,44,18,112,32,112,O3_8h,三级,轻度污染
2022-06-15,汉口江滩,7,50,44,18,112,32,112,O3_8h,三级,轻度污染
2022-06-14,汉口江滩,7,50,42,18,67,29,67,O3_8h,二级,良
2022-06-14,汉口江滩,7,50,42,18,67,29,67,O3_8h,二级,良
2022-06-13,汉口江滩,6,38,40,18,69,25,69,O3_8h,二级,良
2022-06-13,汉口江滩,6,38,40,18,69,25,69,O3_8h,二级,良
2022-06-12,汉口江滩,6,24,28,21,61,16,61,O3_8h,二级,良
2022-06-12,汉口江滩,6,24,28,21,61,16,61,O3_8h,二级,良
2022-06-11,汉口江滩,10,37,37,19,95,18,95,O3_8h,二级,良
2022-06-11,汉口江滩,10,37,37,19,95,18,95,O3_8h,二级,良
2022-06-10,汉口江滩,9,43,51,22,106,38,106,O3_8h,三级,轻度污染
2022-06-10,汉口江滩,9,43,51,22,106,38,106,O3_8h,三级,轻度污染
2022-06-09,汉口江滩,11,57,54,23,103,53,103,O3_8h,三级,轻度污染
2022-06-09,汉口江滩,11,57,54,23,103,53,103,O3_8h,三级,轻度污染
2022-06-08,汉口江滩,13,45,53,23,152,36,152,O3_8h,四级,中度污染
2022-06-08,汉口江滩,13,45,53,23,152,36,152,O3_8h,四级,中度污染
2022-06-07,汉口江滩,10,75,69,23,153,53,153,O3_8h,四级,中度污染
2022-06-07,汉口江滩,10,75,68,23,153,53,153,O3_8h,四级,中度污染
2022-06-06,汉口江滩,8,97,61,21,107,49,107,O3_8h,三级,轻度污染
2022-06-06,汉口江滩,8,97,61,21,107,49,107,O3_8h,三级,轻度污染
2022-06-05,汉口江滩,6,29,48,20,87,40,87,O3_8h,二级,良
2022-06-05,汉口江滩,6,29,48,20,87,40,87,O3_8h,二级,良
2022-06-04,汉口江滩,6,52,30,23,19,19,52,NO2,二级,良
2022-06-04,汉口江滩,6,52,30,23,19,19,52,NO2,二级,良
2022-06-03,汉口江滩,7,38,38,22,35,22,38,--,一级,优
2022-06-03,汉口江滩,7,38,38,22,35,22,38,--,一级,优
2022-06-02,汉口江滩,8,52,52,26,39,39,52,NO2:PM10,二级,良
2022-06-02,汉口江滩,8,52,52,26,39,39,52,NO2:PM10,二级,良
2022-06-01,汉口江滩,6,58,52,23,41,30,58,NO2,二级,良
2022-06-01,汉口江滩,6,58,52,23,41,30,58,NO2,二级,良
2022-05-31,汉口江滩,8,45,52,23,102,38,102,O3_8h,三级,轻度污染
2022-05-31,汉口江滩,8,45,52,23,102,38,102,O3_8h,三级,轻度污染
2022-05-30,汉口江滩,7,63,54,22,64,45,64,O3_8h,二级,良
2022-05-30,汉口江滩,7,63,54,22,64,45,64,O3_8h,二级,良
2022-05-29,汉口江滩,6,55,34,21,38,18,55,NO2,二级,良
2022-05-29,汉口江滩,6,55,34,21,38,18,55,NO2,二级,良
2022-05-28,汉口江滩,6,34,46,21,51,25,51,O3_8h,二级,良
2022-05-28,汉口江滩,6,34,46,21,51,25,51,O3_8h,二级,良
2022-05-27,汉口江滩,8,88,69,26,49,63,88,NO2,二级,良
2022-05-27,汉口江滩,8,88,69,26,49,63,88,NO2,二级,良
2022-05-26,汉口江滩,6,49,55,22,72,46,72,O3_8h,二级,良
2022-05-26,汉口江滩,6,49,55,22,72,46,72,O3_8h,二级,良
2022-05-25,汉口江滩,10,88,56,27,82,45,88,NO2,二级,良
2022-05-25,汉口江滩,10,88,56,27,82,45,88,NO2,二级,良
2022-05-24,汉口江滩,9,53,42,25,104,28,104,O3_8h,三级,轻度污染
2022-05-24,汉口江滩,9,53,42,25,104,28,104,O3_8h,三级,轻度污染
2022-05-23,汉口江滩,7,70,63,26,84,50,84,O3_8h,二级,良
2022-05-23,汉口江滩,7,70,63,26,84,50,84,O3_8h,二级,良
2022-05-22,汉口江滩,10,100,72,28,77,70,100,NO2,二级,良
2022-05-22,汉口江滩,10,100,70,28,77,70,100,NO2,二级,良
2022-05-22,汉口江滩,10,100,70,28,77,70,100,NO2,二级,良
2022-05-21,汉口江滩,8,75,67,27,123,52,123,O3_8h,三级,轻度污染
2022-05-21,汉口江滩,8,75,67,27,123,52,123,O3_8h,三级,轻度污染
2022-05-20,汉口江滩,7,72,62,26,50,67,72,NO2,二级,良
2022-05-20,汉口江滩,7,72,62,26,50,67,72,NO2,二级,良
2022-05-19,汉口江滩,6,43,53,22,45,50,53,PM10,二级,良
2022-05-19,汉口江滩,6,43,53,22,45,50,53,PM10,二级,良
2022-05-18,汉口江滩,12,103,74,29,45,90,103,NO2,三级,轻度污染
2022-05-18,汉口江滩,15,103,74,29,45,90,103,NO2,三级,轻度污染
2022-05-17,汉口江滩,8,93,52,16,86,43,93,NO2,二级,良
2022-05-17,汉口江滩,8,93,52,16,86,43,93,NO2,二级,良
2022-05-16,汉口江滩,9,62,51,15,67,38,67,O3_8h,二级,良
2022-05-16,汉口江滩,9,62,50,15,67,36,67,O3_8h,二级,良
2022-05-15,汉口江滩,7,40,46,16,57,33,57,O3_8h,二级,良
2022-05-15,汉口江滩,7,40,46,16,57,33,57,O3_8h,二级,良
2022-05-15,汉口江滩,7,40,46,16,57,33,57,O3_8h,二级,良
2022-05-14,汉口江滩,6,18,45,17,53,26,53,O3_8h,二级,良
2022-05-14,汉口江滩,6,18,45,17,53,26,53,O3_8h,二级,良
2022-05-13,汉口江滩,6,17,59,18,55,53,59,PM10,二级,良
2022-05-13,汉口江滩,6,17,59,18,55,53,59,PM10,二级,良
2022-05-12,汉口江滩,6,42,54,19,38,38,54,PM10,二级,良
2022-05-12,汉口江滩,6,42,54,19,38,38,54,PM10,二级,良
2022-05-11,汉口江滩,6,27,61,19,46,45,61,PM10,二级,良
2022-05-11,汉口江滩,6,27,61,19,46,45,61,PM10,二级,良
2022-05-10,汉口江滩,6,19,51,19,37,40,51,PM10,二级,良
2022-05-10,汉口江滩,6,19,51,19,37,40,51,PM10,二级,良
2022-05-09,汉口江滩,6,17,59,19,38,33,59,PM10,二级,良
2022-05-09,汉口江滩,6,17,59,19,38,33,59,PM10,二级,良
2022-05-08,汉口江滩,5,23,58,19,102,0,102,O3_8h,三级,轻度污染
2022-05-08,汉口江滩,5,23,58,19,102,49,102,O3_8h,三级,轻度污染
2022-05-07,汉口江滩,9,50,63,19,87,0,87,O3_8h,二级,良
2022-05-07,汉口江滩,9,50,63,19,87,0,87,O3_8h,二级,良
2022-05-06,汉口江滩,12,77,53,21,95,49,95,O3_8h,二级,良
2022-05-06,汉口江滩,12,77,53,21,95,49,95,O3_8h,二级,良
2022-05-05,汉口江滩,10,68,48,18,86,39,86,O3_8h,二级,良
2022-05-05,汉口江滩,10,68,48,18,86,39,86,O3_8h,二级,良
2022-05-05,汉口江滩,10,68,48,18,86,39,86,O3_8h,二级,良
2022-05-04,汉口江滩,9,93,54,17,70,36,93,NO2,二级,良
2022-05-04,汉口江滩,9,93,54,17,70,36,93,NO2,二级,良
2022-05-03,汉口江滩,8,101,50,16,59,30,101,NO2,三级,轻度污染
2022-05-03,汉口江滩,8,101,50,16,59,30,101,NO2,三级,轻度污染
2022-05-02,汉口江滩,8,70,52,17,56,43,70,NO2,二级,良
2022-05-02,汉口江滩,8,70,52,17,56,43,70,NO2,二级,良
2022-05-01,汉口江滩,7,34,49,15,50,32,50,--,一级,优
2022-05-01,汉口江滩,7,34,49,15,50,32,50,--,一级,优
2022-04-30,汉口江滩,6,24,42,16,40,33,42,--,一级,优
2022-04-30,汉口江滩,6,24,42,16,40,33,42,--,一级,优
2022-04-29,汉口江滩,6,22,34,17,49,20,49,--,一级,优
2022-04-29,汉口江滩,6,22,33,17,49,20,49,--,一级,优
2022-04-28,汉口江滩,7,28,38,21,33,23,38,--,一级,优
2022-04-28,汉口江滩,7,28,38,21,33,23,38,--,一级,优
2022-04-27,汉口江滩,7,38,39,24,61,26,61,O3_8h,二级,良
2022-04-27,汉口江滩,7,38,39,24,61,26,61,O3_8h,二级,良
2022-04-26,汉口江滩,6,47,34,23,50,23,50,--,一级,优
2022-04-26,汉口江滩,6,47,34,23,50,23,50,--,一级,优
2022-04-25,汉口江滩,6,38,25,24,29,16,38,--,一级,优
2022-04-25,汉口江滩,6,38,25,24,29,16,38,--,一级,优
2022-04-24,汉口江滩,7,54,53,29,77,43,77,O3_8h,二级,良
2022-04-24,汉口江滩,7,54,53,29,77,43,77,O3_8h,二级,良
2022-04-23,汉口江滩,6,54,40,23,68,39,68,O3_8h,二级,良
2022-04-23,汉口江滩,6,54,40,23,68,35,68,O3_8h,二级,良
2022-04-22,汉口江滩,8,58,57,27,39,49,58,NO2,二级,良
2022-04-22,汉口江滩,8,58,57,27,39,49,58,NO2,二级,良
2022-04-21,汉口江滩,8,63,54,23,56,45,63,NO2,二级,良
2022-04-21,汉口江滩,8,63,54,23,56,45,63,NO2,二级,良
2022-04-20,汉口江滩,7,65,62,21,56,46,65,NO2,二级,良
2022-04-20,汉口江滩,7,65,62,21,56,46,65,NO2,二级,良
2022-04-19,汉口江滩,8,87,63,19,51,38,87,NO2,二级,良
2022-04-19,汉口江滩,8,87,63,19,51,38,87,NO2,二级,良
2022-04-18,汉口江滩,8,40,56,19,50,45,56,PM10,二级,良
2022-04-18,汉口江滩,8,40,56,19,50,45,56,PM10,二级,良
2022-04-17,汉口江滩,8,33,55,20,60,48,60,O3_8h,二级,良
2022-04-17,汉口江滩,8,33,55,20,60,48,60,O3_8h,二级,良
2022-04-16,汉口江滩,8,32,50,20,55,40,55,O3_8h,二级,良
2022-04-16,汉口江滩,8,32,50,20,55,40,55,O3_8h,二级,良
2022-04-15,汉口江滩,7,24,35,18,45,28,45,--,一级,优
2022-04-15,汉口江滩,7,24,35,18,45,28,45,--,一级,优
2022-04-14,汉口江滩,8,25,41,21,44,28,44,--,一级,优
2022-04-14,汉口江滩,8,25,41,21,44,28,44,--,一级,优
2022-04-13,汉口江滩,6,13,29,18,46,18,46,--,一级,优
2022-04-13,汉口江滩,6,13,29,18,46,18,46,--,一级,优
2022-04-12,汉口江滩,8,38,87,22,62,64,87,PM10,二级,良
2022-04-12,汉口江滩,8,38,87,22,62,64,87,PM10,二级,良
2022-04-11,汉口江滩,10,75,70,23,98,74,98,O3_8h,二级,良
2022-04-11,汉口江滩,10,75,70,23,98,74,98,O3_8h,二级,良
2022-04-10,汉口江滩,12,97,68,22,84,65,97,NO2,二级,良
2022-04-10,汉口江滩,12,97,68,22,84,65,97,NO2,二级,良
2022-04-09,汉口江滩,11,94,63,20,76,48,94,NO2,二级,良
2022-04-09,汉口江滩,11,94,63,20,76,48,94,NO2,二级,良
2022-04-08,汉口江滩,11,103,65,23,75,54,103,NO2,三级,轻度污染
2022-04-08,汉口江滩,11,103,65,23,75,53,103,NO2,三级,轻度污染
2022-04-07,汉口江滩,9,99,71,24,82,59,99,NO2,二级,良
2022-04-07,汉口江滩,9,99,71,24,82,59,99,NO2,二级,良
2022-04-06,汉口江滩,8,92,55,20,64,48,92,NO2,二级,良
2022-04-06,汉口江滩,8,92,55,20,64,48,92,NO2,二级,良
2022-04-05,汉口江滩,8,60,46,16,0,33,60,NO2,二级,良
2022-04-05,汉口江滩,8,60,46,16,54,33,60,NO2,二级,良
2022-04-04,汉口江滩,13,65,54,20,71,49,71,O3_8h,二级,良
2022-04-04,汉口江滩,13,65,54,20,71,49,71,O3_8h,二级,良
2022-04-03,汉口江滩,11,64,66,22,74,64,74,O3_8h,二级,良
2022-04-03,汉口江滩,11,64,66,22,74,64,74,O3_8h,二级,良
2022-04-02,汉口江滩,9,93,53,14,45,52,93,NO2,二级,良
2022-04-02,汉口江滩,9,93,53,14,45,52,93,NO2,二级,良
2022-04-01,汉口江滩,7,40,47,17,46,32,47,--,一级,优
2022-04-01,汉口江滩,7,42,47,17,46,32,47,--,一级,优
2022-03-31,汉口江滩,6,30,64,21,29,65,65,PM2.5,二级,良
2022-03-31,汉口江滩,6,30,64,21,29,65,65,PM2.5,二级,良
2022-03-30,汉口江滩,10,82,58,23,24,54,82,NO2,二级,良
2022-03-30,汉口江滩,10,82,58,23,24,54,82,NO2,二级,良
2022-03-29,汉口江滩,11,58,43,17,53,35,58,NO2,二级,良
2022-03-29,汉口江滩,11,58,47,17,53,35,58,NO2,二级,良
2022-03-28,汉口江滩,10,62,68,16,57,50,68,PM10,二级,良
2022-03-28,汉口江滩,10,62,68,16,57,50,68,PM10,二级,良
2022-03-27,汉口江滩,9,70,65,15,35,45,70,NO2,二级,良
2022-03-27,汉口江滩,9,70,65,15,35,45,70,NO2,二级,良
2022-03-26,汉口江滩,7,55,55,16,33,33,55,NO2:PM10,二级,良
2022-03-26,汉口江滩,7,55,55,16,33,33,55,NO2:PM10,二级,良
2022-03-25,汉口江滩,6,39,18,26,22,19,39,--,一级,优
2022-03-25,汉口江滩,6,39,18,26,22,19,39,--,一级,优
2022-03-24,汉口江滩,8,39,31,23,35,33,39,--,一级,优
2022-03-24,汉口江滩,8,39,31,23,35,33,39,--,一级,优
2022-03-23,汉口江滩,6,29,18,16,38,22,38,--,一级,优
2022-03-23,汉口江滩,6,29,18,16,38,22,38,--,一级,优
2022-03-22,汉口江滩,6,18,9,14,35,10,35,--,一级,优
2022-03-22,汉口江滩,6,18,9,14,35,10,35,--,一级,优
2022-03-21,汉口江滩,6,23,5,17,27,6,27,--,一级,优
2022-03-21,汉口江滩,6,23,5,17,27,6,27,--,一级,优
2022-03-20,汉口江滩,6,24,29,20,23,26,29,--,一级,优
2022-03-20,汉口江滩,6,24,29,20,23,26,29,--,一级,优
2022-03-19,汉口江滩,6,37,54,21,21,54,54,PM2.5:PM10,二级,良
2022-03-19,汉口江滩,6,37,54,21,21,54,54,PM2.5:PM10,二级,良
2022-03-18,汉口江滩,6,35,35,18,21,38,38,--,一级,优
2022-03-18,汉口江滩,6,35,35,18,21,38,38,--,一级,优
2022-03-17,汉口江滩,6,18,14,22,44,5,44,--,一级,优
2022-03-17,汉口江滩,6,18,14,22,44,5,44,--,一级,优
2022-03-16,汉口江滩,11,65,77,33,37,55,77,PM10,二级,良
2022-03-16,汉口江滩,11,65,77,33,37,55,77,PM10,二级,良
2022-03-15,汉口江滩,9,68,143,30,78,88,143,PM10,三级,轻度污染
2022-03-15,汉口江滩,9,68,143,30,78,88,143,PM10,三级,轻度污染
2022-03-14,汉口江滩,7,63,109,27,45,79,109,PM10,三级,轻度污染
2022-03-14,汉口江滩,7,63,109,27,45,79,109,PM10,三级,轻度污染
2022-03-13,汉口江滩,8,77,64,24,51,73,77,NO2,二级,良
2022-03-13,汉口江滩,8,77,64,24,51,73,77,NO2,二级,良
2022-03-12,汉口江滩,14,83,64,24,66,57,83,NO2,二级,良
2022-03-12,汉口江滩,14,83,64,24,66,57,83,NO2,二级,良
2022-03-11,汉口江滩,14,104,78,26,72,72,104,NO2,三级,轻度污染
2022-03-11,汉口江滩,14,104,78,26,72,72,104,NO2,三级,轻度污染
2022-03-10,汉口江滩,14,104,63,25,60,54,104,NO2,三级,轻度污染
2022-03-10,汉口江滩,14,103,63,24,60,54,103,NO2,三级,轻度污染
2022-03-09,汉口江滩,14,69,58,20,50,35,69,NO2,二级,良
2022-03-09,汉口江滩,14,69,58,20,50,35,69,NO2,二级,良
2022-03-08,汉口江滩,11,65,62,21,54,36,65,NO2,二级,良
2022-03-08,汉口江滩,11,65,62,21,54,36,65,NO2,二级,良
2022-03-07,汉口江滩,8,57,48,17,37,33,57,NO2,二级,良
2022-03-07,汉口江滩,8,57,48,17,37,33,57,NO2,二级,良
2022-03-06,汉口江滩,7,50,76,18,24,43,76,PM10,二级,良
2022-03-06,汉口江滩,7,50,76,18,24,43,76,PM10,二级,良
2022-03-05,汉口江滩,10,98,91,23,70,70,98,NO2,二级,良
2022-03-05,汉口江滩,10,98,91,23,70,70,98,NO2,二级,良
2022-03-04,汉口江滩,10,102,87,27,60,0,102,NO2,三级,轻度污染
2022-03-04,汉口江滩,10,102,87,27,60,0,102,NO2,三级,轻度污染
2022-03-03,汉口江滩,12,111,100,27,37,92,111,NO2,三级,轻度污染
2022-03-03,汉口江滩,12,110,103,27,37,92,110,NO2,三级,轻度污染
2022-03-02,汉口江滩,9,93,96,17,46,55,96,PM10,二级,良
2022-03-02,汉口江滩,9,93,96,17,46,55,96,PM10,二级,良
2022-03-01,汉口江滩,9,67,88,19,43,64,88,PM10,二级,良
2022-03-01,汉口江滩,9,67,88,19,43,64,88,PM10,二级,良
2022-02-28,汉口江滩,13,113,86,31,10,95,113,NO2,三级,轻度污染
2022-02-28,汉口江滩,13,113,86,31,10,95,113,NO2,三级,轻度污染
2022-02-27,汉口江滩,12,103,83,25,60,97,103,NO2,三级,轻度污染
2022-02-27,汉口江滩,12,103,83,25,60,97,103,NO2,三级,轻度污染
2022-02-26,汉口江滩,10,111,70,24,40,92,111,NO2,三级,轻度污染
2022-02-26,汉口江滩,10,111,70,24,40,92,111,NO2,三级,轻度污染
2022-02-25,汉口江滩,11,109,71,25,46,99,109,NO2,三级,轻度污染
2022-02-25,汉口江滩,11,109,71,25,46,99,109,NO2,三级,轻度污染
2022-02-24,汉口江滩,12,95,0,27,49,114,114,PM2.5,三级,轻度污染
2022-02-24,汉口江滩,12,95,68,27,49,114,114,PM2.5,三级,轻度污染
2022-02-23,汉口江滩,9,54,53,21,39,87,87,PM2.5,二级,良
2022-02-23,汉口江滩,9,54,53,21,39,87,87,PM2.5,二级,良
2022-02-22,汉口江滩,11,95,69,25,19,100,100,PM2.5,二级,良
2022-02-22,汉口江滩,11,95,69,25,19,100,100,PM2.5,二级,良
2022-02-21,汉口江滩,13,90,52,22,20,70,90,NO2,二级,良
2022-02-21,汉口江滩,13,90,52,22,20,70,90,NO2,二级,良
2022-02-20,汉口江滩,9,42,54,19,36,78,78,PM2.5,二级,良
2022-02-20,汉口江滩,9,42,54,19,36,78,78,PM2.5,二级,良
2022-02-19,汉口江滩,6,20,34,15,31,54,54,PM2.5,二级,良
2022-02-19,汉口江滩,6,20,34,15,31,54,54,PM2.5,二级,良
2022-02-18,汉口江滩,6,23,20,14,25,39,39,--,一级,优
2022-02-18,汉口江滩,6,23,20,14,25,39,39,--,一级,优
2022-02-17,汉口江滩,6,19,30,15,30,40,40,--,一级,优
2022-02-17,汉口江滩,6,19,30,15,30,40,40,--,一级,优
2022-02-16,汉口江滩,7,29,69,20,31,117,117,PM2.5,三级,轻度污染
2022-02-16,汉口江滩,7,29,69,20,31,117,117,PM2.5,三级,轻度污染
2022-02-15,汉口江滩,8,44,64,21,29,109,109,PM2.5,三级,轻度污染
2022-02-15,汉口江滩,8,44,64,21,29,109,109,PM2.5,三级,轻度污染
2022-02-14,汉口江滩,7,67,51,24,26,75,75,PM2.5,二级,良
2022-02-14,汉口江滩,7,67,51,24,26,75,75,PM2.5,二级,良
2022-02-13,汉口江滩,6,48,40,19,19,67,67,PM2.5,二级,良
2022-02-13,汉口江滩,6,48,40,19,19,67,67,PM2.5,二级,良
2022-02-12,汉口江滩,7,30,50,19,24,95,95,PM2.5,二级,良
2022-02-12,汉口江滩,7,30,50,19,24,95,95,PM2.5,二级,良
2022-02-11,汉口江滩,7,54,50,21,14,89,89,PM2.5,二级,良
2022-02-11,汉口江滩,7,54,50,21,14,85,85,PM2.5,二级,良
2022-02-10,汉口江滩,6,32,36,22,30,0,36,--,一级,优
2022-02-10,汉口江滩,6,32,37,22,30,0,37,--,一级,优
2022-02-09,汉口江滩,6,32,29,20,30,53,53,PM2.5,二级,良
2022-02-09,汉口江滩,6,32,29,20,30,53,53,PM2.5,二级,良
2022-02-09,汉口江滩,6,32,29,20,30,53,53,PM2.5,二级,良
2022-02-08,汉口江滩,6,17,19,17,37,39,39,--,一级,优
2022-02-08,汉口江滩,6,17,19,17,37,39,39,--,一级,优
2022-02-08,汉口江滩,6,17,19,17,37,39,39,--,一级,优
2022-02-07,汉口江滩,6,19,20,19,37,32,37,--,一级,优
2022-02-07,汉口江滩,6,19,20,19,37,32,37,--,一级,优
2022-02-07,汉口江滩,6,19,20,19,37,32,37,--,一级,优
2022-02-06,汉口江滩,6,17,52,20,44,80,80,PM2.5,二级,良
2022-02-06,汉口江滩,6,17,52,20,44,80,80,PM2.5,二级,良
2022-02-06,汉口江滩,6,17,52,20,44,80,80,PM2.5,二级,良
2022-02-05,汉口江滩,8,32,58,24,47,90,90,PM2.5,二级,良
2022-02-05,汉口江滩,8,32,58,24,47,90,90,PM2.5,二级,良
2022-02-05,汉口江滩,8,32,58,24,47,90,90,PM2.5,二级,良
2022-02-04,汉口江滩,7,45,55,24,55,78,78,PM2.5,二级,良
2022-02-04,汉口江滩,7,45,55,24,55,78,78,PM2.5,二级,良
2022-02-04,汉口江滩,7,45,55,24,55,78,78,PM2.5,二级,良
2022-02-03,汉口江滩,7,37,53,26,34,72,72,PM2.5,二级,良
2022-02-03,汉口江滩,7,37,53,26,34,72,72,PM2.5,二级,良
2022-02-03,汉口江滩,7,37,53,26,34,72,72,PM2.5,二级,良
2022-02-02,汉口江滩,6,22,51,19,44,62,62,PM2.5,二级,良
2022-02-02,汉口江滩,6,22,51,19,44,62,62,PM2.5,二级,良
2022-02-02,汉口江滩,6,22,51,19,44,62,62,PM2.5,二级,良
2022-02-01,汉口江滩,10,19,93,23,47,125,125,PM2.5,三级,轻度污染
2022-02-01,汉口江滩,10,19,93,23,47,125,125,PM2.5,三级,轻度污染
2022-02-01,汉口江滩,10,19,93,23,47,125,125,PM2.5,三级,轻度污染
2022-01-31,汉口江滩,7,40,60,31,38,102,102,PM2.5,三级,轻度污染
2022-01-31,汉口江滩,7,40,60,31,38,102,102,PM2.5,三级,轻度污染
2022-01-30,汉口江滩,6,28,53,26,29,88,88,PM2.5,二级,良
2022-01-30,汉口江滩,6,28,53,26,29,88,88,PM2.5,二级,良
2022-01-29,汉口江滩,5,20,46,22,28,75,75,PM2.5,二级,良
2022-01-29,汉口江滩,5,20,46,22,28,75,75,PM2.5,二级,良
2022-01-28,汉口江滩,5,20,40,23,36,58,58,PM2.5,二级,良
2022-01-28,汉口江滩,5,20,40,23,36,58,58,PM2.5,二级,良
2022-01-27,汉口江滩,5,20,35,25,33,49,49,--,一级,优
