ID,编号,价格,成交数量,竞买率,成交占比,日期,大盘最低价格,大盘最高价格
898974,2078,12,4319,28,4,45281,2882,2924
898973,2078,12,8063,71,7,45281,2882,2924
898972,2078,12,13034,76,12,45281,2882,2924
898971,2078,12,14211,48,13,45281,2882,2924
898970,2078,12,12075,40,11,45281,2882,2924
898969,2078,12,13577,51,12,45281,2882,2924
898968,2078,12,8421,41,8,45281,2882,2924
898967,2078,12,6006,10,5,45281,2882,2924
898966,2078,12,4353,10,4,45281,2882,2924
898965,2078,12,5903,28,5,45281,2882,2924
898964,2078,12,1271,18,1,45281,2882,2924
898963,2078,12,879,25,1,45281,2882,2924
898962,2078,12,458,26,0,45281,2882,2924
898961,2078,12,532,50,0,45281,2882,2924
896258,2078,12,62,100,0,45280,2902,2937
896257,2078,12,43,100,0,45280,2902,2937
896256,2078,12,19,100,0,45280,2902,2937
896255,2078,12,391,68,0,45280,2902,2937
896254,2078,12,1327,85,1,45280,2902,2937
896253,2078,12,7066,74,5,45280,2902,2937
896252,2078,12,13111,47,10,45280,2902,2937
896251,2078,12,16430,57,13,45280,2902,2937
896250,2078,12,15906,49,12,45280,2902,2937
896249,2078,12,23102,50,18,45280,2902,2937
896248,2078,12,16492,23,13,45280,2902,2937
896247,2078,12,8608,21,7,45280,2902,2937
896246,2078,12,7123,34,6,45280,2902,2937
896245,2078,12,8225,3,6,45280,2902,2937
896244,2078,12,4618,66,4,45280,2902,2937
896243,2078,12,2514,9,2,45280,2902,2937
896242,2078,12,1745,13,1,45280,2902,2937
896241,2078,12,558,3,0,45280,2902,2937
896240,2078,12,435,10,0,45280,2902,2937
896239,2078,12,191,45,0,45280,2902,2937
896238,2078,12,633,0,0,45280,2902,2937
893962,2078,12,93,100,0,45279,2914,2941
893961,2078,12,1023,79,1,45279,2914,2941
893960,2078,12,3377,80,3,45279,2914,2941
893959,2078,12,3959,40,4,45279,2914,2941
893958,2078,12,7153,63,7,45279,2914,2941
893957,2078,12,11909,78,11,45279,2914,2941
893956,2078,12,15184,48,14,45279,2914,2941
893955,2078,12,14871,50,14,45279,2914,2941
893954,2078,12,12466,35,12,45279,2914,2941
893953,2078,12,9900,29,9,45279,2914,2941
893952,2078,12,6014,33,6,45279,2914,2941
893951,2078,12,5465,59,5,45279,2914,2941
893950,2078,12,1669,40,2,45279,2914,2941
893949,2078,12,1743,31,2,45279,2914,2941
893948,2078,12,592,21,1,45279,2914,2941
893947,2078,12,1238,18,1,45279,2914,2941
893946,2078,12,1724,40,2,45279,2914,2941
893945,2078,12,4267,0,4,45279,2914,2941
893944,2078,12,4128,4,4,45279,2914,2941
893943,2078,12,27,0,0,45279,2914,2941
893942,2078,12,1553,0,1,45279,2914,2941
891510,2078,12,16,100,0,45278,2924,2951
891509,2078,12,445,100,0,45278,2924,2951
891508,2078,12,698,64,1,45278,2924,2951
891507,2078,12,300,85,0,45278,2924,2951
891506,2078,12,277,18,0,45278,2924,2951
891505,2078,12,1190,84,1,45278,2924,2951
891504,2078,12,3591,83,3,45278,2924,2951
891503,2078,12,6360,74,6,45278,2924,2951
891502,2078,12,10298,75,10,45278,2924,2951
891501,2078,12,11906,59,11,45278,2924,2951
891500,2078,12,15229,43,14,45278,2924,2951
891499,2078,12,9620,44,9,45278,2924,2951
891498,2078,12,11669,62,11,45278,2924,2951
891497,2078,12,11592,52,11,45278,2924,2951
891496,2078,12,9467,47,9,45278,2924,2951
891495,2078,12,5529,16,5,45278,2924,2951
891494,2078,12,2909,22,3,45278,2924,2951
891493,2078,12,1248,26,1,45278,2924,2951
891492,2078,12,2267,33,2,45278,2924,2951
891491,2078,12,1143,12,1,45278,2924,2951
891490,2078,12,765,6,1,45278,2924,2951
889084,2078,12,583,100,0,45275,2940,2976
889083,2078,12,4068,82,3,45275,2940,2976
889082,2078,12,9439,70,7,45275,2940,2976
889081,2078,12,12089,52,9,45275,2940,2976
889080,2078,12,10599,74,8,45275,2940,2976
889079,2078,12,8309,33,7,45275,2940,2976
889078,2078,12,6501,35,5,45275,2940,2976
889077,2078,12,4546,28,4,45275,2940,2976
889076,2078,12,2233,72,2,45275,2940,2976
889075,2078,12,1219,81,1,45275,2940,2976
889074,2078,12,1003,56,1,45275,2940,2976
889073,2078,12,309,63,0,45275,2940,2976
889072,2078,12,583,100,0,45275,2940,2976
889071,2078,12,894,87,1,45275,2940,2976
889070,2078,12,499,96,0,45275,2940,2976
889069,2078,12,978,99,1,45275,2940,2976
889068,2078,12,1447,93,1,45275,2940,2976
889067,2078,12,7815,87,6,45275,2940,2976
889066,2078,12,8202,71,6,45275,2940,2976
889065,2078,12,8032,56,6,45275,2940,2976
889064,2078,12,11720,58,9,45275,2940,2976
889063,2078,12,10217,53,8,45275,2940,2976
889062,2078,12,7541,47,6,45275,2940,2976
889061,2078,12,4607,42,4,45275,2940,2976
889060,2078,12,1893,24,1,45275,2940,2976
889059,2078,12,1628,32,1,45275,2940,2976
889058,2078,12,438,7,0,45275,2940,2976
886637,2078,12,566,100,1,45274,2958,2986
886636,2078,12,3131,96,3,45274,2958,2986
886635,2078,12,5356,75,6,45274,2958,2986
886634,2078,12,9154,77,10,45274,2958,2986
886633,2078,12,8570,60,10,45274,2958,2986
886632,2078,12,12304,56,14,45274,2958,2986
886631,2078,12,8897,43,10,45274,2958,2986
886630,2078,12,11279,46,13,45274,2958,2986
886629,2078,12,13552,38,15,45274,2958,2986
886628,2078,12,4999,38,6,45274,2958,2986
886627,2078,12,3279,36,4,45274,2958,2986
886626,2078,12,3016,34,3,45274,2958,2986
886625,2078,12,2371,12,3,45274,2958,2986
886624,2078,12,2514,28,3,45274,2958,2986
886623,2078,12,1047,12,1,45274,2958,2986
886622,2078,12,141,0,0,45274,2958,2986
884294,2078,12,39,100,0,45273,2969,2997
884293,2078,12,693,100,1,45273,2969,2997
884292,2078,12,2518,69,3,45273,2969,2997
884291,2078,12,4505,33,5,45273,2969,2997
884290,2078,12,10849,87,12,45273,2969,2997
884289,2078,12,10090,76,11,45273,2969,2997
884288,2078,12,13150,62,14,45273,2969,2997
884287,2078,12,8026,55,9,45273,2969,2997
884286,2078,12,6513,62,7,45273,2969,2997
884285,2078,12,5612,79,6,45273,2969,2997
884284,2078,12,3708,69,4,45273,2969,2997
884283,2078,12,3857,61,4,45273,2969,2997
884282,2078,12,3943,67,4,45273,2969,2997
884281,2078,12,4760,55,5,45273,2969,2997
884280,2078,12,4549,48,5,45273,2969,2997
884279,2078,12,4484,55,5,45273,2969,2997
884278,2078,12,4071,48,4,45273,2969,2997
884277,2078,12,1339,13,1,45273,2969,2997
884276,2078,12,596,0,1,45273,2969,2997
884275,2078,12,201,0,0,45273,2969,2997
884274,2078,12,35,0,0,45273,2969,2997
881615,2078,12,71,100,0,45272,2980,3004
881614,2078,12,974,42,1,45272,2980,3004
881613,2078,12,1837,55,2,45272,2980,3004
881612,2078,12,1685,36,2,45272,2980,3004
881611,2078,12,1792,46,2,45272,2980,3004
881610,2078,12,1736,62,2,45272,2980,3004
881609,2078,12,5115,74,5,45272,2980,3004
881608,2078,12,14003,61,13,45272,2980,3004
881607,2078,12,13644,53,13,45272,2980,3004
881606,2078,12,11184,32,10,45272,2980,3004
881605,2078,12,5464,59,5,45272,2980,3004
881604,2078,12,8356,43,8,45272,2980,3004
881603,2078,12,2825,38,3,45272,2980,3004
881602,2078,12,7818,62,7,45272,2980,3004
881601,2078,12,5492,39,5,45272,2980,3004
881600,2078,12,9729,66,9,45272,2980,3004
881599,2078,12,7909,30,7,45272,2980,3004
881598,2078,12,3812,21,4,45272,2980,3004
881597,2078,12,3456,7,3,45272,2980,3004
881596,2078,12,1949,0,2,45272,2980,3004
879036,2078,12,1234,100,1,45271,2930,2996
879035,2078,12,863,39,1,45271,2930,2996
879034,2078,12,482,20,0,45271,2930,2996
879033,2078,12,74,100,0,45271,2930,2996
879032,2078,12,282,41,0,45271,2930,2996
879031,2078,12,503,100,0,45271,2930,2996
879030,2078,12,685,89,0,45271,2930,2996
879029,2078,12,961,21,1,45271,2930,2996
879028,2078,12,420,6,0,45271,2930,2996
879027,2078,12,816,43,0,45271,2930,2996
879026,2078,12,1193,36,1,45271,2930,2996
879025,2078,12,716,32,0,45271,2930,2996
879024,2078,12,576,43,0,45271,2930,2996
879023,2078,12,782,11,0,45271,2930,2996
879022,2078,12,752,38,0,45271,2930,2996
879021,2078,12,1498,3,1,45271,2930,2996
879020,2078,12,179,14,0,45271,2930,2996
879019,2078,12,1149,34,1,45271,2930,2996
879018,2078,12,4155,69,3,45271,2930,2996
879017,2078,12,5871,56,4,45271,2930,2996
879016,2078,12,11235,59,7,45271,2930,2996
879015,2078,12,17283,30,10,45271,2930,2996
879014,2078,12,8409,17,5,45271,2930,2996
879013,2078,12,3666,42,2,45271,2930,2996
879012,2078,12,13355,13,8,45271,2930,2996
879011,2078,12,2249,14,1,45271,2930,2996
879010,2078,12,2410,34,1,45271,2930,2996
879009,2078,12,3167,12,2,45271,2930,2996
879008,2078,12,3820,28,2,45271,2930,2996
879007,2078,12,4025,45,2,45271,2930,2996
879006,2078,12,5600,38,3,45271,2930,2996
879005,2078,12,12075,25,7,45271,2930,2996
879004,2078,12,7399,40,4,45271,2930,2996
879003,2078,12,6646,32,4,45271,2930,2996
879002,2078,12,13489,51,8,45271,2930,2996
879001,2078,12,15164,24,9,45271,2930,2996
879000,2078,12,6938,39,4,45271,2930,2996
878999,2078,12,4821,4,3,45271,2930,2996
875905,2078,12,549,45,0,45268,2981,2962
875904,2078,12,1381,81,1,45268,2981,2962
875903,2078,12,4842,54,4,45268,2981,2962
875902,2078,12,3170,58,2,45268,2981,2962
875901,2078,12,6163,50,5,45268,2981,2962
875900,2078,12,4311,34,3,45268,2981,2962
875899,2078,12,3977,58,3,45268,2981,2962
875898,2078,12,5097,49,4,45268,2981,2962
875897,2078,12,7362,36,6,45268,2981,2962
875896,2078,12,14126,61,11,45268,2981,2962
875895,2078,12,12117,40,9,45268,2981,2962
875894,2078,12,11630,36,9,45268,2981,2962
875893,2078,12,9211,21,7,45268,2981,2962
875892,2078,12,10420,28,8,45268,2981,2962
875891,2078,12,9715,31,7,45268,2981,2962
875890,2078,12,4654,26,4,45268,2981,2962
875889,2078,12,15439,14,12,45268,2981,2962
875888,2078,12,1895,52,1,45268,2981,2962
875887,2078,12,3484,50,3,45268,2981,2962
875886,2078,12,2593,0,2,45268,2981,2962
873549,2078,12,36,100,0,45267,2949,2976
873548,2078,12,2203,98,3,45267,2949,2976
873547,2078,12,7459,63,9,45267,2949,2976
873546,2078,12,6925,57,9,45267,2949,2976
873545,2078,12,7637,60,9,45267,2949,2976
873544,2078,12,8211,16,10,45267,2949,2976
873543,2078,12,6298,8,8,45267,2949,2976
873542,2078,12,1480,10,2,45267,2949,2976
873541,2078,12,1596,45,2,45267,2949,2976
873540,2078,12,1826,28,2,45267,2949,2976
873539,2078,12,4122,33,5,45267,2949,2976
873538,2078,12,2056,27,3,45267,2949,2976
873537,2078,12,2880,14,4,45267,2949,2976
873536,2078,12,2563,0,3,45267,2949,2976
873535,2078,12,1453,1,2,45267,2949,2976
873534,2078,12,746,18,1,45267,2949,2976
873533,2078,12,362,100,0,45267,2949,2976
873532,2078,12,4520,35,6,45267,2949,2976
873531,2078,12,1432,42,2,45267,2949,2976
873530,2078,12,2788,47,3,45267,2949,2976
873529,2078,12,3693,16,5,45267,2949,2976
873528,2078,12,3245,17,4,45267,2949,2976
873527,2078,12,3062,2,4,45267,2949,2976
873526,2078,12,2433,0,3,45267,2949,2976
873525,2078,12,1337,0,2,45267,2949,2976
873524,2078,12,136,0,0,45267,2949,2976
870724,2078,12,347,100,1,45266,2960,2985
870723,2078,12,3368,81,6,45266,2960,2985
870722,2078,12,5540,70,11,45266,2960,2985
870721,2078,12,8105,51,15,45266,2960,2985
870720,2078,12,7910,48,15,45266,2960,2985
870719,2078,12,11239,59,21,45266,2960,2985
870718,2078,12,9370,22,18,45266,2960,2985
870717,2078,12,3629,50,7,45266,2960,2985
870716,2078,12,496,50,1,45266,2960,2985
870715,2078,12,1244,88,2,45266,2960,2985
870714,2078,12,1102,25,2,45266,2960,2985
870713,2078,12,55,0,0,45266,2960,2985
867551,2078,12,112,100,0,45265,2972,3017
867550,2078,12,10099,78,9,45265,2972,3017
867549,2078,12,10229,48,10,45265,2972,3017
867548,2078,12,7370,52,7,45265,2972,3017
867547,2078,12,4106,34,4,45265,2972,3017
867546,2078,12,2500,25,2,45265,2972,3017
867545,2078,12,2295,84,2,45265,2972,3017
867544,2078,12,5169,88,5,45265,2972,3017
867543,2078,12,21981,56,21,45265,2972,3017
867542,2078,12,3992,25,4,45265,2972,3017
867541,2078,12,1846,12,2,45265,2972,3017
867540,2078,12,14587,73,14,45265,2972,3017
867539,2078,12,705,74,1,45265,2972,3017
867538,2078,12,3307,94,3,45265,2972,3017
867537,2078,12,3670,54,3,45265,2972,3017
867536,2078,12,3105,71,3,45265,2972,3017
867535,2078,12,3351,68,3,45265,2972,3017
867534,2078,12,3981,55,4,45265,2972,3017
867533,2078,12,3048,19,3,45265,2972,3017
867532,2078,12,845,39,1,45265,2972,3017
867531,2078,12,191,0,0,45265,2972,3017
867530,2078,12,215,17,0,45265,2972,3017
867529,2078,12,19,0,0,45265,2972,3017
864982,2078,12,939,100,1,45264,3022,3039
864981,2078,12,2338,41,3,45264,3022,3039
864980,2078,12,6186,78,7,45264,3022,3039
864979,2078,12,7133,56,8,45264,3022,3039
864978,2078,12,7073,68,8,45264,3022,3039
864977,2078,12,15679,47,18,45264,3022,3039
864976,2078,12,12072,53,14,45264,3022,3039
864975,2078,12,13906,49,16,45264,3022,3039
864974,2078,12,6159,49,7,45264,3022,3039
864973,2078,12,6194,49,7,45264,3022,3039
864972,2078,12,2137,34,3,45264,3022,3039
864971,2078,12,2051,44,2,45264,3022,3039
864970,2078,12,1018,16,1,45264,3022,3039
864969,2078,12,852,47,1,45264,3022,3039
864968,2078,12,968,97,1,45264,3022,3039
864967,2078,12,57,0,0,45264,3022,3039
864966,2078,12,65,0,0,45264,3022,3039
862115,2078,12,385,100,0,45261,3010,3036
862114,2078,12,1111,87,1,45261,3010,3036
862113,2078,12,2918,71,2,45261,3010,3036
862112,2078,12,1433,42,1,45261,3010,3036
862111,2078,12,1533,63,1,45261,3010,3036
862110,2078,12,1176,77,1,45261,3010,3036
862109,2078,12,7661,73,5,45261,3010,3036
862108,2078,12,6707,84,4,45261,3010,3036
862107,2078,12,15071,66,10,45261,3010,3036
862106,2078,12,13880,83,9,45261,3010,3036
862105,2078,12,17179,58,11,45261,3010,3036
862104,2078,12,14137,42,9,45261,3010,3036
862103,2078,12,7259,56,5,45261,3010,3036
862102,2078,12,3315,42,2,45261,3010,3036
862101,2078,12,3560,93,2,45261,3010,3036
862100,2078,12,6511,66,4,45261,3010,3036
862099,2078,12,3698,72,2,45261,3010,3036
862098,2078,12,4398,79,3,45261,3010,3036
862097,2078,12,2658,21,2,45261,3010,3036
862096,2078,12,1365,73,1,45261,3010,3036
862095,2078,12,1459,73,1,45261,3010,3036
862094,2078,12,367,70,0,45261,3010,3036
862093,2078,12,555,100,0,45261,3010,3036
862092,2078,12,6632,99,4,45261,3010,3036
862091,2078,12,1373,42,1,45261,3010,3036
862090,2078,12,1149,90,1,45261,3010,3036
862089,2078,12,2474,67,2,45261,3010,3036
862088,2078,12,973,64,1,45261,3010,3036
862087,2078,12,1762,87,1,45261,3010,3036
862086,2078,12,1020,51,1,45261,3010,3036
862085,2078,12,2020,98,1,45261,3010,3036
862084,2078,12,2571,52,2,45261,3010,3036
862083,2078,12,1100,47,1,45261,3010,3036
862082,2078,12,1959,89,1,45261,3010,3036
862081,2078,12,1399,56,1,45261,3010,3036
862080,2078,12,872,83,1,45261,3010,3036
862079,2078,12,2375,47,2,45261,3010,3036
862078,2078,12,1300,71,1,45261,3010,3036
862077,2078,12,2194,53,1,45261,3010,3036
862076,2078,12,2099,31,1,45261,3010,3036
862075,2078,12,2048,5,1,45261,3010,3036
862074,2078,12,671,55,0,45261,3010,3036
862073,2078,12,375,26,0,45261,3010,3036
862072,2078,12,852,0,1,45261,3010,3036
859515,2078,12,94,76,0,45260,3014,3031
859514,2078,12,70,100,0,45260,3014,3031
859513,2078,12,1064,58,1,45260,3014,3031
859512,2078,12,1050,10,1,45260,3014,3031
859511,2078,12,265,43,0,45260,3014,3031
859510,2078,12,1863,78,2,45260,3014,3031
859509,2078,12,2353,51,2,45260,3014,3031
859508,2078,12,1912,36,2,45260,3014,3031
859507,2078,12,2007,36,2,45260,3014,3031
859506,2078,12,2674,35,2,45260,3014,3031
859505,2078,12,3418,57,3,45260,3014,3031
859504,2078,12,7066,50,6,45260,3014,3031
859503,2078,12,7369,41,7,45260,3014,3031
859502,2078,12,5094,34,5,45260,3014,3031
859501,2078,12,7364,49,7,45260,3014,3031
859500,2078,12,12915,34,12,45260,3014,3031
859499,2078,12,25878,65,24,45260,3014,3031
859498,2078,12,7685,0,7,45260,3014,3031
859497,2078,12,4523,8,4,45260,3014,3031
859496,2078,12,2279,57,2,45260,3014,3031
859495,2078,12,8731,53,8,45260,3014,3031
859494,2078,12,4084,0,4,45260,3014,3031
857196,2078,12,149,100,0,45259,3018,3039
857195,2078,12,3112,96,3,45259,3018,3039
857194,2078,12,2531,67,2,45259,3018,3039
857193,2078,12,11108,67,11,45259,3018,3039
857192,2078,12,6408,57,6,45259,3018,3039
857191,2078,12,12878,39,12,45259,3018,3039
857190,2078,12,5613,38,5,45259,3018,3039
857189,2078,12,6541,67,6,45259,3018,3039
857188,2078,12,6729,60,6,45259,3018,3039
857187,2078,12,6733,57,6,45259,3018,3039
857186,2078,12,8096,56,8,45259,3018,3039
857185,2078,12,8719,50,8,45259,3018,3039
857184,2078,12,8951,43,9,45259,3018,3039
857183,2078,12,9031,55,9,45259,3018,3039
857182,2078,12,6768,15,6,45259,3018,3039
857181,2078,12,1606,0,2,45259,3018,3039
854887,2078,12,462,100,1,45258,3020,3040
854886,2078,12,2340,82,4,45258,3020,3040
854885,2078,12,1774,53,3,45258,3020,3040
854884,2078,12,1100,23,2,45258,3020,3040
854883,2078,12,2217,36,3,45258,3020,3040
854882,2078,12,2069,26,3,45258,3020,3040
854881,2078,12,1246,38,2,45258,3020,3040
854880,2078,12,1342,48,2,45258,3020,3040
854879,2078,12,5735,52,9,45258,3020,3040
854878,2078,12,7786,28,12,45258,3020,3040
854877,2078,12,5312,29,8,45258,3020,3040
854876,2078,12,7229,27,11,45258,3020,3040
854875,2078,12,3852,6,6,45258,3020,3040
854874,2078,12,2264,43,3,45258,3020,3040
854873,2078,12,1599,16,2,45258,3020,3040
854872,2078,12,5290,51,8,45258,3020,3040
854871,2078,12,4294,38,7,45258,3020,3040
854870,2078,12,4032,41,6,45258,3020,3040
854869,2078,12,2097,35,3,45258,3020,3040
854868,2078,12,3736,0,6,45258,3020,3040
852406,2078,12,1267,82,1,45257,3015,3038
852405,2078,12,2090,84,2,45257,3015,3038
852404,2078,12,4870,51,5,45257,3015,3038
852403,2078,12,5585,70,5,45257,3015,3038
852402,2078,12,17708,86,17,45257,3015,3038
852401,2078,12,22222,56,22,45257,3015,3038
852400,2078,12,19304,63,19,45257,3015,3038
852399,2078,12,9528,34,9,45257,3015,3038
852398,2078,12,6696,45,7,45257,3015,3038
852397,2078,12,2849,36,3,45257,3015,3038
852396,2078,12,1696,39,2,45257,3015,3038
852395,2078,12,1531,26,1,45257,3015,3038
852394,2078,12,352,0,0,45257,3015,3038
852393,2078,12,583,100,1,45257,3015,3038
852392,2078,12,366,100,0,45257,3015,3038
852391,2078,12,369,100,0,45257,3015,3038
852390,2078,12,469,0,0,45257,3015,3038
852389,2078,12,1242,19,1,45257,3015,3038
852388,2078,12,14,100,0,45257,3015,3038
852387,2078,12,369,51,0,45257,3015,3038
852386,2078,12,574,85,1,45257,3015,3038
852385,2078,12,399,100,0,45257,3015,3038
852384,2078,12,781,47,1,45257,3015,3038
852383,2078,12,1239,75,1,45257,3015,3038
852382,2078,12,540,0,1,45257,3015,3038
849798,2078,12,278,100,0,45254,3037,3060
849797,2078,12,2738,77,3,45254,3037,3060
849796,2078,12,2464,50,2,45254,3037,3060
849795,2078,12,1668,21,2,45254,3037,3060
849794,2078,12,1180,76,1,45254,3037,3060
849793,2078,12,668,56,1,45254,3037,3060
849792,2078,12,747,84,1,45254,3037,3060
849791,2078,12,552,82,1,45254,3037,3060
849790,2078,12,1629,62,2,45254,3037,3060
849789,2078,12,4318,45,4,45254,3037,3060
849788,2078,12,4325,36,4,45254,3037,3060
849787,2078,12,5220,22,5,45254,3037,3060
849786,2078,12,3874,36,4,45254,3037,3060
849785,2078,12,8243,35,8,45254,3037,3060
849784,2078,12,8685,26,9,45254,3037,3060
849783,2078,12,5979,25,6,45254,3037,3060
849782,2078,12,8649,20,9,45254,3037,3060
849781,2078,12,7796,33,8,45254,3037,3060
849780,2078,12,6141,2,6,45254,3037,3060
849779,2078,12,2905,33,3,45254,3037,3060
849778,2078,12,4718,42,5,45254,3037,3060
849777,2078,12,5975,42,6,45254,3037,3060
849776,2078,12,6779,17,7,45254,3037,3060
849775,2078,12,5840,0,6,45254,3037,3060
846888,2078,12,751,100,1,45253,3034,3063
846887,2078,12,3444,75,4,45253,3034,3063
846886,2078,12,3947,48,5,45253,3034,3063
846885,2078,12,5011,34,6,45253,3034,3063
846884,2078,12,2620,37,3,45253,3034,3063
846883,2078,12,1714,45,2,45253,3034,3063
846882,2078,12,2510,21,3,45253,3034,3063
846881,2078,12,2110,52,3,45253,3034,3063
846880,2078,12,4924,40,6,45253,3034,3063
846879,2078,12,3145,32,4,45253,3034,3063
846878,2078,12,1306,40,2,45253,3034,3063
846877,2078,12,543,0,1,45253,3034,3063
846876,2078,12,474,8,1,45253,3034,3063
846875,2078,12,1138,17,1,45253,3034,3063
846874,2078,12,1039,49,1,45253,3034,3063
846873,2078,12,471,52,1,45253,3034,3063
846872,2078,12,701,58,1,45253,3034,3063
846871,2078,12,2200,16,3,45253,3034,3063
846870,2078,12,294,2,0,45253,3034,3063
846869,2078,12,896,15,1,45253,3034,3063
846868,2078,12,2379,43,3,45253,3034,3063
846867,2078,12,3839,28,5,45253,3034,3063
846866,2078,12,1554,6,2,45253,3034,3063
846865,2078,12,1787,44,2,45253,3034,3063
846864,2078,12,3760,12,5,45253,3034,3063
846863,2078,12,3438,45,4,45253,3034,3063
846862,2078,12,4808,70,6,45253,3034,3063
846861,2078,12,8295,21,10,45253,3034,3063
846860,2078,12,4809,28,6,45253,3034,3063
846859,2078,12,2479,32,3,45253,3034,3063
846858,2078,12,3351,14,4,45253,3034,3063
846857,2078,12,591,0,1,45253,3034,3063
844763,2078,12,108,100,0,45252,3044,3068
844762,2078,12,2755,42,3,45252,3044,3068
844761,2078,12,2875,44,3,45252,3044,3068
844760,2078,12,2916,54,3,45252,3044,3068
844759,2078,12,2021,69,2,45252,3044,3068
844758,2078,12,3046,89,3,45252,3044,3068
844757,2078,12,5529,93,6,45252,3044,3068
844756,2078,12,4289,69,5,45252,3044,3068
844755,2078,12,14992,77,16,45252,3044,3068
844754,2078,12,6696,61,7,45252,3044,3068
844753,2078,12,8046,55,9,45252,3044,3068
844752,2078,12,10848,59,12,45252,3044,3068
844751,2078,12,9304,40,10,45252,3044,3068
844750,2078,12,3940,31,4,45252,3044,3068
844749,2078,12,2850,44,3,45252,3044,3068
844748,2078,12,1188,31,1,45252,3044,3068
844747,2078,12,998,38,1,45252,3044,3068
844746,2078,12,1150,72,1,45252,3044,3068
844745,2078,12,2610,68,3,45252,3044,3068
844744,2078,12,2597,43,3,45252,3044,3068
844743,2078,12,1754,6,2,45252,3044,3068
844742,2078,12,502,2,1,45252,3044,3068
844741,2078,12,102,23,0,45252,3044,3068
844740,2078,12,26,0,0,45252,3044,3068
842365,2078,12,1707,100,2,45251,3063,3090
842364,2078,12,4271,83,5,45251,3063,3090
842363,2078,12,8290,71,9,45251,3063,3090
842362,2078,12,6841,68,7,45251,3063,3090
842361,2078,12,6528,63,7,45251,3063,3090
842360,2078,12,6121,55,6,45251,3063,3090
842359,2078,12,9412,57,10,45251,3063,3090
842358,2078,12,15205,60,16,45251,3063,3090
842357,2078,12,6480,40,7,45251,3063,3090
842356,2078,12,3688,31,4,45251,3063,3090
